"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"238","1999-03-17",1,0,0,0,0,1,1,0,0,0,1,0,0,"Altdorf",0,5.3
"239","1999-03-21",1,0,1,0,0,0,0,1,0,1,0,0,0,"Altdorf",0,5.6
"240","1999-03-22",1,0,0,1,0,0,0,1,0,0,1,0,0,"Altdorf",0,4.3
"241","1999-03-23",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",0,3
"242","1999-03-24",1,1,0,0,0,0,0,1,0,0,0,1,0,"Altdorf",53,8.2
"243","1999-03-27",1,0,0,0,0,1,1,0,0,0,0,1,0,"Altdorf",0,6.8
"244","1999-03-28",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,5.6
"245","1999-03-29",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",0,6.7
"246","1999-03-31",2,0,0,2,0,0,2,0,0,0,2,0,0,"Altdorf",0,7.5
"247","1999-04-01",2,0,0,1,1,0,1,1,0,1,1,0,0,"Altdorf",0,8.9
"248","1999-04-09",2,0,1,1,0,0,1,1,0,0,2,0,0,"Altdorf",0,8.3
"249","1999-04-10",1,0,0,1,0,0,0,1,0,0,1,0,0,"Altdorf",0,8.8
"250","1999-04-12",6,0,1,0,0,5,1,5,0,1,0,5,0,"Altdorf",0,7.5
"251","1999-04-14",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",183,10
"252","1999-04-20",2,0,1,1,0,0,2,0,0,0,2,0,0,"Altdorf",3,7.4
"253","1999-04-21",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,9.3
"254","1999-04-22",1,0,1,0,0,0,1,0,0,1,0,0,0,"Altdorf",0,10.8
"255","1999-04-23",5,0,3,0,2,0,2,3,1,3,1,0,0,"Altdorf",0,10.8
"256","1999-04-25",1,0,0,0,1,0,0,1,0,0,1,0,0,"Altdorf",0,10.1
"257","1999-04-26",2,0,0,0,2,0,2,0,1,0,1,0,0,"Altdorf",102,13.1
"258","1999-04-27",3,2,1,0,0,0,2,1,1,0,0,2,0,"Altdorf",0,13.5
"259","1999-04-30",1,0,1,0,0,0,0,1,0,0,0,0,1,"Altdorf",0,13.2
"260","1999-05-01",1,0,0,1,0,0,1,0,0,1,0,0,0,"Altdorf",0,15.2
"261","1999-05-02",1,0,0,1,0,0,1,0,0,0,1,0,0,"Altdorf",1,15.2
"262","1999-05-03",2,0,0,0,2,0,1,1,0,0,0,2,0,"Altdorf",155,17.9
"263","1999-05-04",1,0,1,0,0,0,0,1,0,0,1,0,0,"Altdorf",182,19.1
"264","1999-05-07",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",99,16.9
"265","1999-05-08",3,0,1,0,1,1,1,2,0,0,2,0,1,"Altdorf",0,12.8
"266","1999-05-11",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,15
"267","1999-05-14",2,0,1,1,0,0,2,0,0,1,1,0,0,"Altdorf",0,12.7
"268","1999-05-15",1,0,0,1,0,0,0,1,0,0,0,1,0,"Altdorf",0,12.2
"269","1999-05-16",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",0,13.1
"270","1999-05-18",2,0,1,1,0,0,2,0,0,0,1,1,0,"Altdorf",149,18.9
"271","1999-05-22",1,0,1,0,0,0,1,0,0,0,1,0,0,"Altdorf",0,12.1
"272","1999-05-23",1,0,1,0,0,0,1,0,1,0,0,0,0,"Altdorf",0,13.1
"273","1999-05-25",2,0,2,0,0,0,2,0,0,2,0,0,0,"Altdorf",0,15.9
"274","1999-05-26",3,0,1,1,1,0,3,0,0,1,2,0,0,"Altdorf",0,17.1
"275","1999-05-28",2,0,0,0,1,1,0,2,1,0,1,0,0,"Altdorf",0,20.3
"276","1999-05-29",1,0,0,1,0,0,1,0,0,1,0,0,0,"Altdorf",40,21.7
"277","1999-06-01",1,0,0,0,1,0,1,0,0,0,1,0,0,"Altdorf",11,21.2
"278","1999-06-02",2,0,2,0,0,0,1,1,0,0,1,0,1,"Altdorf",118,22.4
