"","date","all","a014y","a1564y","a6574y","a7584y","a85plusy","mal","fem","inf","ment","cvd","resp","uri","station","f_id","temp"
"199","2010-06-07",1,0,0,1,0,0,1,0,0,0,1,0,0,"Poschiavo",0,16.1
"200","2010-06-15",1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",0,13.6
"201","2010-06-17",1,0,0,0,0,1,0,1,1,0,0,0,0,"Poschiavo",0,11.9
"202","2010-06-20",1,0,0,0,0,1,0,1,0,0,1,0,0,"Poschiavo",170,10.5
"203","2010-06-24",1,0,0,0,0,1,0,1,0,0,1,0,0,"Poschiavo",0,14.4
"204","2010-06-26",1,0,0,0,1,0,1,0,0,0,0,0,1,"Poschiavo",0,16.8
"205","2010-07-02",1,0,0,1,0,0,1,0,0,0,1,0,0,"Poschiavo",0,19
"206","2010-07-05",1,0,0,0,1,0,1,0,0,1,0,0,0,"Poschiavo",105,21.9
"207","2010-07-06",1,0,0,1,0,0,1,0,0,0,0,1,0,"Poschiavo",212,21.3
"208","2010-07-16",1,1,0,0,0,0,0,1,0,0,0,1,0,"Poschiavo",0,21
"209","2010-07-29",1,0,0,0,0,1,0,1,0,0,0,1,0,"Poschiavo",60,13.5
"210","2010-07-30",1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",207,16
"211","2010-08-10",1,0,1,0,0,0,0,1,1,0,0,0,0,"Poschiavo",0,17
"212","2010-08-25",1,0,1,0,0,0,1,0,0,0,0,1,0,"Poschiavo",0,16.6
"213","2010-08-28",1,0,1,0,0,0,1,0,0,1,0,0,0,"Poschiavo",188,16.5
"214","2010-09-03",1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",0,13.5
"215","2010-09-05",1,0,1,0,0,0,0,1,0,1,0,0,0,"Poschiavo",0,13.3
"216","2010-09-08",1,0,0,0,0,1,0,1,0,0,1,0,0,"Poschiavo",0,12.7
"217","2010-09-14",1,0,0,0,1,0,0,1,1,0,0,0,0,"Poschiavo",0,10.6
"218","2010-09-19",1,0,0,0,1,0,0,1,0,0,1,0,0,"Poschiavo",4,9.4
"219","2010-09-24",1,0,0,1,0,0,1,0,0,0,0,1,0,"Poschiavo",0,11.9
"220","2010-09-27",1,0,1,0,0,0,1,0,0,0,0,0,1,"Poschiavo",0,6.2
"221","2010-09-29",1,0,1,0,0,0,0,1,0,0,0,1,0,"Poschiavo",113,8.3
"222","2010-09-30",1,0,0,1,0,0,1,0,0,0,0,1,0,"Poschiavo",0,7.5
"223","2010-10-06",1,0,1,0,0,0,1,0,0,1,0,0,0,"Poschiavo",0,11.3
"224","2010-10-12",1,0,0,0,1,0,1,0,0,1,0,0,0,"Poschiavo",0,7.2
"225","2010-10-13",2,0,0,0,2,0,2,0,0,0,2,0,0,"Poschiavo",0,6.9
"226","2010-10-14",2,0,2,0,0,0,1,1,0,1,0,1,0,"Poschiavo",0,6.2
"227","2010-10-25",1,0,1,0,0,0,1,0,0,1,0,0,0,"Poschiavo",78,4
"228","2010-10-27",1,0,0,1,0,0,1,0,0,1,0,0,0,"Poschiavo",0,1.1
"229","2010-10-31",1,0,0,0,1,0,1,0,0,0,1,0,0,"Poschiavo",0,6.4
"230","2010-11-07",1,0,1,0,0,0,1,0,0,0,0,0,1,"Poschiavo",0,5.1
"231","2010-11-16",1,0,1,0,0,0,0,1,0,0,0,0,1,"Poschiavo",0,4.4
"232","2010-11-17",1,0,1,0,0,0,1,0,0,0,1,0,0,"Poschiavo",0,5
"233","2010-11-18",1,0,0,0,1,0,1,0,0,0,0,0,1,"Poschiavo",0,4.4
"234","2010-11-24",1,0,1,0,0,0,0,1,0,0,0,0,1,"Poschiavo",195,0.8
"235","2010-11-29",1,0,0,0,0,1,0,1,0,0,0,1,0,"Poschiavo",51,-3.4
"236","2010-12-04",1,0,0,0,1,0,1,0,0,0,0,0,1,"Poschiavo",31,-5.7
